ID,Name,Type,Buy,Sell,Weight,Attack,Defense,Slots,Refineable
5076,Beanie,Headgear,20,10,35.0,0,2,0,No
5077,Tulip Hairpin,Headgear,20,10,10.0,0,1,0,No
5078,Sea-Otter Hat,Helmet,20,10,80.0,0,3,0,No
5079,X Hairpin,Headgear,20,10,10.0,0,1,0,No
5080,Crown of Ancient Queen,Headgear,20,10,40.0,0,4,0,No
5081,Crown of Mistress,Headgear,20,10,10.0,0,0,0,No
5082,Decorative Mushroom,Headgear,20,10,10.0,0,2,0,No
5083,Red Ribbon,Headgear,20,10,20.0,0,1,0,No
5084,Lazy Smokie,Headgear,20,10,50.0,0,1,0,No
5085,Small Ribbons,Headgear,20,10,10.0,0,1,0,Yes
5086,Alarm Mask,Helmet,20,10,10.0,0,2,0,Yes
5087,Poker Face,Headgear,20,10,10.0,0,1,0,Yes
5088,Surprised Mask,Helmet,20,10,10.0,0,1,0,Yes
5089,Annoyed Mask,Helmet,20,10,10.0,0,1,0,Yes
5090,Goblin Leader Mask,Helmet,20,10,10.0,0,2,0,Yes
5091,Decorative Golden Bell,Headgear,20,10,20.0,0,2,0,No
5092,Coif,Headgear,"150,000","75,000",30.0,0,5,0,No
5093,Coif,Headgear,"150,000","75,000",30.0,0,5,1,No
5094,Helmet of Orc Hero,Helmet,"500,000","250,000",90.0,0,5,0,No
5096,Assassin Mask,Helmet,20,10,10.0,0,0,0,Yes
5097,Holiday Hat,Helmet,0,0,40.0,0,0,0,No
5098,Tiger Mask,Helmet,20,10,40.0,0,2,0,Yes
5099,Neko Mimi,Headgear,0,0,0.0,0,0,0,Yes
5100,Sales Banner,Headgear,20,10,80.0,0,0,0,No
5101,Takius's Blindfold,Headgear,20,10,10.0,0,0,0,Yes
5102,Blank Eyes,Headgear,20,10,10.0,0,0,0,Yes
5103,Sunflower Hairpin,Other Armor,20,10,60.0,0,1,0,Yes
5104,Dark Blinder,Headgear,20,10,10.0,0,0,0,Yes
5105,2nd Anniversary Hat,Helmet,20,10,100.0,0,1,0,No
5106,2nd Anniversary Hat,Helmet,20,10,30.0,0,3,0,Yes
5107,Crunch Toast,Headgear,20,10,5.0,0,0,0,Yes
5108,Renown Detective's Cap,Helmet,20,10,35.0,0,3,1,No
5109,Red Bonnet,Headgear,20,10,40.0,0,2,0,No
5110,Baby Pacifier,Headgear,20,10,5.0,0,0,0,Yes
5111,Galapago Cap,Helmet,20,10,50.0,0,2,0,No
5112,Super Novice Hat,Helmet,"8,500","4,250",40.0,0,4,0,No
5113,Angry Snarl,Headgear,20,10,5.0,0,0,0,Yes
5114,Bucket Hat,Helmet,"6,000","3,000",30.0,0,3,0,No
5115,Winter Hat,Helmet,20,10,50.0,0,3,0,No
5116,Banana Hat,Helmet,20,10,20.0,0,1,0,No
5117,Mystic Rose,Headgear,20,10,10.0,0,0,0,No
5118,Puppy Headband,Headgear,20,10,10.0,0,2,0,No
5119,Super Novice Hat,Helmet,"8,500","4,250",40.0,0,4,1,No
5120,Bucket Hat,Helmet,"6,000","3,000",30.0,0,3,1,No
5121,Zealotus Mask,Helmet,20,10,40.0,0,3,0,No
5122,Magni's Cap,Helmet,"30,000","15,000",100.0,0,5,0,No
5123,Ulle's Cap,Helmet,"30,000","15,000",50.0,0,3,1,No
5124,Fricca's Circlet,Helmet,"30,000","15,000",30.0,0,3,0,No
5125,Angel's Kiss,Headgear,"10,000","5,000",30.0,0,3,1,No
5126,Morpheus's Hood,Helmet,"30,000","15,000",20.0,0,1,0,No
5127,Morrigane's Helm,Headgear,"30,000","15,000",50.0,0,4,0,No
5128,Goibne's Helm,Headgear,"30,000","15,000",50.0,0,5,0,No
5129,Bird Nest,Other Armor,20,10,40.0,0,1,0,Yes
5130,Lion Mask,Helmet,20,10,70.0,0,0,0,No
5131,Close Helmet,Helmet,20,10,120.0,0,8,0,No
5132,Angeling Hat,Helmet,20,10,70.0,0,2,0,Yes
5133,Sheep Hat,Helmet,20,10,15.0,0,1,0,Yes
5134,Pumpkin-Head,Headgear,20,10,20.0,0,2,0,No
5135,Cyclop's Eye,Other Armor,0,0,20.0,0,0,0,Yes
5136,Antonio's Santa Hat,Helmet,20,10,10.0,0,3,0,No
5137,Alice Doll,Headgear,20,10,50.0,0,0,1,Yes
5138,Magic Eyes,Headgear,20,10,30.0,0,1,0,No
5139,Hibiscus,Headgear,20,10,20.0,0,0,0,Yes
5140,Charming Ribbon,Headgear,20,10,40.0,0,1,1,No
5141,Marionette Doll,Headgear,20,10,40.0,0,0,1,No
5142,Crescent Helm,Headgear,20,10,300.0,0,8,0,No
5143,Kabuki Mask,Helmet,20,10,100.0,0,5,1,No
5144,Gambler Hat,Helmet,20,10,20.0,0,2,0,No
5145,Carnival Joker Jester,Other Armor,10,5,10.0,0,0,0,No
5146,Elephant Hat,Helmet,0,0,50.0,0,0,0,No
5147,Baseball Cap,Helmet,0,0,20.0,0,3,1,No
5148,Phrygian Cap,Helmet,0,0,50.0,0,0,0,No
5149,Silver Tiara,Helmet,0,0,10.0,0,0,0,No
5150,Joker Jester,Other Armor,20,10,10.0,0,1,0,Yes
5151,Note Headphones,Headgear,20,10,20.0,0,4,1,No
5152,Chinese Crown,Other Armor,20,10,200.0,0,2,0,No
5153,Angeling Hairpin,Other Armor,20,10,70.0,0,3,0,No
5154,Father's Sunglasses,Other Armor,20,10,10.0,0,3,0,Yes
5155,Father's White Moustache,Other Armor,20,10,10.0,0,0,0,Yes
5156,Father's Mask,Helmet,20,10,10.0,0,0,0,Yes
5157,Orc Helm,Headgear,20,10,50.0,0,5,1,No
5158,Monk Hat,Helmet,"30,000","15,000",10.0,0,5,1,No
5159,Golden Gear,Headgear,20,10,90.0,0,5,1,No
5160,Majestic Goat,Headgear,20,10,80.0,0,5,1,No
5161,Spiky Band,Headgear,20,10,100.0,0,6,1,No
5162,Bone Helm,Headgear,20,10,80.0,0,7,1,No
5163,Corsair,Headgear,20,10,50.0,0,5,1,No
5164,Tiara,Helmet,20,10,40.0,0,4,1,No
5165,Crown,Headgear,20,10,40.0,0,4,1,No
5166,Sphinx Hat,Helmet,20,10,300.0,0,5,1,Yes
5167,Munak Hat,Helmet,20,10,30.0,0,5,1,Yes
5168,Bongun Hat,Helmet,20,10,30.0,0,5,1,Yes
5169,Bride Mask,Helmet,"30,000","15,000",50.0,0,4,1,No
5170,Feather Beret,Headgear,"30,000","15,000",60.0,0,1,0,No
5171,Valkyrie Helm,Headgear,"100,000","50,000",100.0,0,5,1,No
5172,Beret,Headgear,"30,000","15,000",70.0,0,0,0,Yes
5173,Magistrate Hat,Helmet,"30,000","15,000",40.0,0,3,1,No
5174,Ayam,Headgear,"30,000","15,000",40.0,0,3,1,No
5175,Censor Bar,Headgear,"30,000","15,000",10.0,0,0,0,Yes
5176,Hahoe Mask,Helmet,"30,000","15,000",10.0,0,2,0,Yes
5177,Mythical Lion Mask,Helmet,"30,000","15,000",50.0,0,5,1,No
5178,Candle,Other Armor,20,10,15.0,0,0,0,No
5179,Golden Tiara,Helmet,0,0,10.0,0,0,0,No
5180,France Holiday Hat,Helmet,20,10,10.0,0,1,0,No
5181,Helm of Darkness,Other Armor,20,10,200.0,0,3,1,No
5182,Puppy Hat,Helmet,20,10,50.0,0,2,0,Yes
5183,Bird Nest Hat,Helmet,20,10,50.0,0,2,0,No
5184,Captain's Hat,Helmet,20,10,50.0,0,4,0,No
5185,Laurel Wreath,Headgear,20,10,10.0,0,1,1,No
5186,Geographer Band,Other Armor,20,10,50.0,0,1,0,Yes
5187,Twin Ribbon,Headgear,20,10,20.0,0,0,1,No
5188,Wandering Minstrel Hat,Helmet,20,10,50.0,0,2,0,No
5189,Autumn Leaves,Other Armor,20,10,10.0,0,0,0,No
5190,Independence Memorial Hat,Helmet,20,10,2.0,0,3,1,No
5191,Black Ribbon,Headgear,800,400,10.0,0,1,1,No
5192,Yellow Ribbon,Headgear,800,400,10.0,0,1,1,No
5193,Green Ribbon,Headgear,800,400,10.0,0,1,1,No
5194,Pink Ribbon,Headgear,800,400,10.0,0,1,1,No
5195,Red Ribbon,Headgear,800,400,10.0,0,1,1,No
5196,Orange Ribbon,Headgear,800,400,10.0,0,1,1,No
5197,White Ribbon,Headgear,800,400,10.0,0,1,1,No
5198,Drooping Bunny,Other Armor,10,5,10.0,0,1,0,No
5199,Baseball Cap,Helmet,0,0,20.0,0,3,0,No
5200,Coppola,Other Armor,10,5,30.0,0,0,0,No
5201,Party Hat,Helmet,20,10,30.0,0,3,0,No
5203,Smiling Mask,Helmet,20,10,20.0,0,2,0,Yes
5204,Rudolph's Nose,Headgear,20,10,10.0,0,0,0,Yes
5205,Emperor's Laurel Crown,Other Armor,20,10,100.0,0,3,0,No
5206,Romantic White Flower,Other Armor,20,10,10.0,0,0,0,Yes
5207,Angel Blessing,Headgear,20,10,10.0,0,0,0,Yes
5208,Rideword Hat,Helmet,20,10,30.0,0,2,1,No
5209,Love Dad Cap,Helmet,20,10,30.0,0,2,0,No
5210,Flapping Angel Wing,Headgear,20,10,30.0,0,1,0,No
5211,Dress Hat,Helmet,0,0,20.0,0,2,1,No
5212,Satellite Hairband,Other Armor,0,0,100.0,0,3,1,No
5213,Sheila Hairnet,Headgear,0,0,20.0,0,2,0,No
5214,Moonlight Flower Hat,Helmet,0,0,20.0,0,3,0,No
5215,Evolved Angel Wing,Headgear,20,10,10.0,0,2,0,No
5216,Evolved Evil Wing,Headgear,20,10,10.0,0,3,0,No
5217,Evolved Majestic Goat,Headgear,20,10,80.0,0,5,0,No
5218,Evolved Bunny Band,Headgear,20,10,10.0,0,2,0,No
5219,Evolved Drooping Cat,Headgear,"250,000","125,000",50.0,0,1,0,No
5220,Evolved Pipe,Headgear,20,10,10.0,0,0,0,Yes
5221,Evolved Pair of Red Ribbon,Headgear,20,10,10.0,0,1,0,Yes
5222,Evolved Blue Fish,Headgear,20,10,50.0,0,2,0,No
5223,Evolved Big Golden Bell,Other Armor,20,10,20.0,0,2,0,No
5224,Evolved Orc Hero Helm,Other Armor,"500,000","250,000",90.0,0,5,0,No
5225,Parade Hat,Helmet,20,10,20.0,0,2,1,No
5226,Mini Propeller,Headgear,20,10,20.0,0,2,0,No
5227,Red Deviruchi Hat,Helmet,20,10,80.0,0,2,0,No
5228,Gray Deviruchi Hat,Helmet,20,10,80.0,0,2,0,No
5229,Brown Deviruchi Hat,Helmet,20,10,80.0,0,2,0,No
5230,Gray Drooping Cat,Headgear,"250,000","125,000",50.0,0,1,0,No
5231,Brown Drooping Cat,Headgear,"250,000","125,000",50.0,0,1,0,No
5232,Pink Drooping Cat,Headgear,"250,000","125,000",50.0,0,1,0,No
5233,Blue Drooping Cat,Headgear,"250,000","125,000",50.0,0,1,0,No
5234,Yellow Drooping Cat,Headgear,"250,000","125,000",50.0,0,1,0,No
5235,Brown Beanie,Headgear,20,10,35.0,0,2,0,No
5236,Blue Beanie,Headgear,20,10,35.0,0,2,0,No
5237,Pink Beanie,Headgear,20,10,35.0,0,2,0,No
5238,Red Mage Hat,Helmet,20,10,30.0,0,1,0,No
5239,Gray Mage Hat,Helmet,20,10,30.0,0,1,0,No
5240,Brown Mage Hat,Helmet,20,10,30.0,0,1,0,No
5241,Blue Mage Hat,Helmet,20,10,30.0,0,1,0,No
5242,Yellow Mage Hat,Helmet,20,10,30.0,0,1,0,No
5243,Shafka,Headgear,20,10,80.0,0,2,1,No
5244,Elven Blindfold,Other Armor,20,10,20.0,0,1,0,Yes
5245,Elven Sunglasses,Headgear,20,10,20.0,0,1,0,Yes
5246,Angelic Helm,Other Armor,20,10,70.0,0,3,0,No
5247,Satanic Helm,Other Armor,20,10,70.0,0,4,0,No
5248,Robotic Blindfold,Other Armor,20,10,20.0,0,1,0,Yes
5249,Human Blindfold,Other Armor,20,10,20.0,0,1,0,Yes
5250,Robotic Ears,Other Armor,20,10,1.0,0,0,0,Yes
5251,Round Ears,Other Armor,20,10,1.0,0,0,0,Yes
5252,Drooping Ninetail,Other Armor,20,10,30.0,0,1,0,No
5253,Lif Doll Hat,Helmet,20,10,20.0,0,1,1,No
5254,Deviling Hat,Helmet,20,10,50.0,0,1,1,No
5255,Triple Poring Hat,Helmet,20,10,60.0,0,3,0,Yes
5256,Valkyrie Feather Band,Headgear,20,10,10.0,0,1,1,No
5257,Soul Ring,Accessory,20,10,30.0,0,2,0,No
5258,Afro Wig,Other Armor,20,10,10.0,0,0,1,No
5259,Elephant Hat,Helmet,20,10,50.0,0,3,0,No
5260,Cookie Hat,Helmet,20,10,50.0,0,2,0,No
5261,Silver Tiara,Helmet,20,10,50.0,0,2,0,No
5262,Golden Tiara,Helmet,20,10,50.0,0,2,0,No
5263,Pagdayaw,Other Armor,20,10,10.0,0,1,0,No
5264,Australian Flag Hat,Helmet,20,10,50.0,0,4,0,No
5265,Apple of Archer,Other Armor,1,0,0.0,0,7,0,Yes
5266,Bunny Band,Other Armor,1,0,0.0,0,9,0,Yes
5267,Sakkat,Headgear,1,0,0.0,0,10,0,Yes
5268,Grand Circlet,Helmet,1,0,0.0,0,10,0,Yes
5269,Flapping Angel Wing,Other Armor,20,10,30.0,0,1,0,No
5270,Autumn Leaves,Headgear,20,10,10.0,0,1,1,No
5271,Phoenix Crown,Other Armor,20,10,50.0,0,4,1,No
5272,Tongue Mask,Helmet,20,10,10.0,0,2,0,Yes
5273,Happy Wig,Headgear,20,10,10.0,0,1,0,No
5274,Shiny Wig,Headgear,20,10,10.0,0,1,0,No
5275,Marvelous Wig,Headgear,20,10,10.0,0,1,0,No
5276,Fantastic Wig,Headgear,20,10,10.0,0,1,0,No
5277,Yellow Bandana,Headgear,20,10,10.0,0,1,0,No
5278,Yellow Ribbon,Other Armor,0,0,0.0,0,0,0,Yes
5279,Refined Drooping Cat,Other Armor,2,1,0.0,0,1,0,Yes
5280,Baphomet Horns,Other Armor,2,1,0.0,0,5,0,Yes
5281,Refined Deviruchi Hat,Helmet,2,1,0.0,0,2,0,Yes
5282,Europe Baseball Cap,Helmet,0,0,20.0,0,3,1,No
5283,Chick Hat,Helmet,20,10,10.0,0,1,0,Yes
5284,Water Lily Crown,Headgear,20,10,20.0,0,0,1,Yes
5285,Vane Hairpin,Headgear,20,10,30.0,0,3,1,Yes
5286,Pecopeco Hairband,Headgear,20,10,0.0,0,3,0,Yes
5287,Vacation Hat,Helmet,20,10,20.0,0,1,1,Yes
5288,Red Glasses,Headgear,20,10,0.0,0,1,0,Yes
5289,Vanilmirth Hat,Helmet,20,10,10.0,0,0,0,Yes
5290,Drooping Bunny,Headgear,20,10,10.0,0,1,0,No
5291,Kettle Hat,Helmet,20,10,60.0,0,4,0,No
5292,Dragon Skull,Headgear,20,10,80.0,0,5,0,No
5293,Ramen Hat,Helmet,20,10,0.0,0,1,0,Yes
5294,Whisper Mask,Helmet,20,10,0.0,0,0,0,Yes
5295,Golden Bandana,Other Armor,20,10,240.0,0,4,0,Yes
5296,Drooping Nine Tail,Other Armor,20,10,30.0,0,1,1,No
5297,Soul Wing,Other Armor,20,10,30.0,0,2,1,No
5298,Dokebi's Wig,Other Armor,20,10,10.0,0,1,1,No
5299,Pagdayaw,Other Armor,20,10,10.0,0,1,1,Yes
5300,Bullock Helm,Other Armor,20,10,80.0,0,2,0,No
5301,Victory Hairband,Other Armor,0,0,10.0,0,0,0,No
5302,Flower Lily,Headgear,0,0,10.0,0,1,0,No
5303,Costume Flower Crown,Costume,0,0,0.0,0,0,0,Yes
5304,Cap Of Blindness,Helmet,20,10,80.0,0,4,1,No
5305,Pirate Dagger,Headgear,20,10,10.0,0,0,0,Yes
5306,Freya's Crown,Other Armor,0,0,50.0,0,12,0,Yes
5307,Carmen Miranda's Hat,Helmet,20,10,40.0,0,3,0,No
5308,Brazil National Flag Hat,Helmet,20,10,30.0,0,3,1,No
5309,Wool Mask,Helmet,20,10,20.0,0,1,0,No
5310,Shining Electric Bulb Hairband,Other Armor,20,10,10.0,0,3,1,No
5311,Large Hisbiscus,Headgear,20,10,10.0,0,1,1,No
5312,Ayothaya King's Hat,Helmet,20,10,10.0,0,5,1,No
5313,Diadem,Other Armor,20,10,10.0,0,3,1,No
5314,Hockey Mask,Helmet,20,10,10.0,0,1,0,Yes
5315,Observer,Headgear,20,10,10.0,0,1,0,Yes
5316,Umbrella Hat,Helmet,20,10,10.0,0,2,0,No
5317,Costume Fisherman's Hat,Helmet,0,0,0.0,0,0,0,Yes
5318,Poring Party Hat,Helmet,20,10,0.0,0,2,0,No
5319,Hello Mother Hat,Helmet,20,10,20.0,0,2,0,No
5320,Champion Wreath,Other Armor,20,10,50.0,0,4,0,No
5321,Bandana Merah Putih,Other Armor,0,0,0.0,0,0,0,Yes
5322,Kerchief,Other Armor,20,10,10.0,0,2,0,No
5323,Misstrance Crown,Other Armor,20,10,0.0,0,10,0,Yes
5324,Little Angel Doll,Headgear,20,10,30.0,0,2,0,No
5325,Robo Eye,Headgear,20,10,20.0,0,2,0,Yes
5326,Masquerade C,Other Armor,1,0,0.0,0,1,0,Yes
5327,Refined Helmet of Orc Hero,Helmet,1,0,0.0,0,10,0,Yes
5328,Evil Wing Ears C,Other Armor,1,0,0.0,0,2,0,Yes
5329,Dark Blindfold C,Headgear,1,0,0.0,0,1,0,Yes
5330,kRO Drooping Kitty C,Other Armor,1,0,0.0,0,6,0,Yes
5331,Corsair C,Other Armor,1,0,0.0,0,10,0,Yes
5332,Loki Mask,Helmet,0,0,20.0,0,0,0,Yes
5333,Radio Antenna,Other Armor,0,0,150.0,0,2,0,No
5334,Flapping Angeling,Headgear,0,0,70.0,0,0,0,Yes
5335,Jumping Poring,Accessory,0,0,30.0,0,2,0,Yes
5336,Guildsman Recruiter Hat,Helmet,0,0,0.0,0,2,0,No
5337,Party Recruiter Hat,Helmet,0,0,0.0,0,2,0,No
5338,Bf Recruiter Hat,Helmet,0,0,0.0,0,2,0,No
5339,Friend Recruiter Hat,Helmet,0,0,0.0,0,2,0,No
5340,Defolty Doll Hat,Helmet,0,0,50.0,0,0,1,Yes
5341,Glaris Doll Hat,Helmet,0,0,50.0,0,0,1,Yes
5342,Sorin Doll Hat,Helmet,0,0,50.0,0,0,1,Yes
5343,Telling Doll Hat,Helmet,0,0,50.0,0,0,1,Yes
5344,Bennit Doll Hat,Helmet,0,0,50.0,0,0,1,Yes
5345,W Doll Hat,Helmet,0,0,50.0,0,0,1,Yes
5346,Gf Recruiter Hat,Helmet,0,0,0.0,0,2,0,No
5347,Ph.D Hat,Helmet,20,10,20.0,0,3,1,No
5348,Big Ribbon,Headgear,"15,000","7,500",20.0,0,2,1,No
5349,Boy's Cap,Helmet,20,10,10.0,0,2,1,No
5350,Pirate Bandana,Headgear,20,10,10.0,0,3,1,No
5351,Sunflower,Headgear,20,10,10.0,0,1,1,Yes
5352,Poporing Cap,Helmet,20,10,70.0,0,2,0,No
5353,Hat of the Sun God,Helmet,20,10,240.0,0,4,1,No
5354,Muslim Hat M,Helmet,0,0,10.0,0,2,0,Yes
5355,Selendang,Other Armor,0,0,10.0,0,2,0,Yes
5356,Festival Pumpkin Hat,Helmet,20,10,20.0,0,2,0,No
5357,Wings Of Victory,Headgear,20,10,20.0,0,10,0,Yes
5358,Peco Ears,Other Armor,20,10,10.0,0,1,0,Yes
5359,Ship Captain Hat,Helmet,20,10,30.0,0,3,1,No
5360,Hyuke's Black Cat Ears,Headgear,20,10,20.0,0,2,0,No
5361,Gangster Scarf,Headgear,20,10,10.0,0,0,0,Yes
5362,Ninja Scroll,Headgear,20,10,20.0,0,0,0,Yes
5363,Helm Of Abyss,Headgear,20,10,100.0,0,2,1,No
5364,Evil Snake Lord Hat,Helmet,20,10,50.0,0,2,1,No
5365,Magnolia Hat,Helmet,20,10,10.0,0,3,1,Yes
5366,Love Dad Bandana,Other Armor,20,10,20.0,0,3,0,No
5367,Hyegun Hat,Helmet,20,10,10.0,0,5,1,Yes
5368,White Wing,Other Armor,20,10,10.0,0,2,0,No
5369,Dark Wing,Other Armor,20,10,10.0,0,1,0,No
5370,Orchid Hairband,Headgear,20,10,20.0,0,1,0,No
5371,Judge Hat,Helmet,20,10,30.0,0,2,0,No
5372,Koneko Hat,Helmet,20,10,50.0,0,1,0,No
5373,Dark Randgris Helm,Headgear,20,10,30.0,0,2,1,No
5374,Gigantic Majestic Goat,Headgear,20,10,80.0,0,5,0,No
5375,Orc Hero Headdress,Body Armor,20,10,90.0,0,5,1,No
5376,Flying Evil Wing,Headgear,20,10,10.0,0,3,1,No
5377,Gentleman's Pipe,Other Armor,20,10,10.0,0,0,0,Yes
5378,Bunny Top Hat,Helmet,20,10,30.0,0,0,0,No
5379,Tam,Headgear,0,0,80.0,0,3,1,No
5380,Fish Head Hat,Helmet,20,10,40.0,0,1,0,No
5381,Santa Poring Hat,Helmet,20,10,10.0,0,2,1,Yes
5382,Bell Ribbon,Headgear,20,10,20.0,0,3,1,No
5383,Hunter's Cap,Helmet,20,10,25.0,0,3,1,No
5384,Twin Pompom By JB,Headgear,20,10,20.0,0,1,1,No
5385,Yoyo Hat,Helmet,20,10,30.0,0,1,0,No
5386,Ayam,Headgear,0,0,7.0,0,7,0,Yes
5387,Neko Mimi Kafra,Headgear,20,10,20.0,0,1,1,No
5388,Snake Head Hat,Helmet,20,10,20.0,0,1,0,No
5389,Angel Spirit,Other Armor,20,10,20.0,0,0,0,Yes
5390,Frozen Twin Pompom,Headgear,20,10,10.0,0,2,0,No
5391,Toast,Other Armor,20,10,0.0,0,0,0,Yes
5392,Louyang NewYear Hat,Helmet,20,10,30.0,0,3,1,No
5393,Love Valentine's Hat,Helmet,20,10,20.0,0,2,0,Yes
5394,Bubblegum,Boots,0,0,0.0,0,0,0,Yes
5395,Tiraya Bonnet,Headgear,20,10,50.0,0,6,1,No
5396,Jasper Crest,Headgear,20,10,70.0,0,2,1,No
5397,Scuba Gear,Headgear,20,10,10.0,0,0,0,Yes
5398,Bone Head,Headgear,20,10,120.0,0,5,1,No
5399,Mandragora Cap,Helmet,20,10,30.0,0,1,1,Yes
5400,Fox Hat,Helmet,20,10,20.0,0,0,0,Yes
5401,Black Frame Glasses,Headgear,20,10,20.0,0,1,0,Yes
5402,Mischievous Fairy,Headgear,10,5,20.0,0,1,0,Yes
5403,Fish In Mouth,Headgear,10,5,20.0,0,0,0,Yes
5404,Blue Ribbon,Headgear,10,5,10.0,0,1,1,No
5405,Filir Hat,Helmet,10,5,20.0,0,0,0,Yes
5406,Academy Freshman Hat,Helmet,0,0,50.0,0,2,0,No
5407,Academy Completion Hat,Helmet,0,0,20.0,0,2,1,No
5408,Old Bandana,Other Armor,0,0,0.0,0,5,0,Yes
5409,Purple Cowboy Hat,Helmet,20,10,50.0,0,4,1,No
5410,Brown Paperbag Hat,Helmet,20,10,20.0,0,6,0,Yes
5411,White Snake Hat,Helmet,20,10,50.0,0,2,0,No
5412,Sweet Candy,Other Armor,20,10,10.0,0,1,0,Yes
5413,Pop Corn Hat,Helmet,20,10,30.0,0,2,0,Yes
5414,Camp Fire Hat,Helmet,20,10,30.0,0,2,0,Yes
5415,Poring Cake Hat,Helmet,20,10,100.0,0,5,0,No
5416,Beer Hat,Helmet,20,10,60.0,0,2,0,No
5417,Crown Parrots,Other Armor,20,10,20.0,0,1,1,Yes
5418,Legionnaire Hat,Helmet,20,10,40.0,0,4,1,No
5419,Leaves Of Grass,Other Armor,20,10,10.0,0,0,0,Yes
5420,Mask Of Ifrit,Helmet,0,0,0.0,0,8,0,Yes
5421,Ears Of Ifrit,Headgear,20,10,0.0,0,0,0,Yes
5422,Linguistic Book Hat,Helmet,20,10,7.0,0,0,0,No
5423,I Love China,Other Armor,20,10,25.0,0,5,0,Yes
5424,Fanta Orange Can Hat,Helmet,20,10,10.0,0,2,1,No
5425,Fanta Grape Can Hat,Helmet,20,10,10.0,0,2,1,No
5426,Karada Meguricha Hat,Helmet,20,10,10.0,0,2,1,No
5427,Black Tea Kochakaden Hat,Helmet,20,10,10.0,0,2,1,No
5428,RWC Anniversary Bread Envelope,Other Armor,0,0,10.0,0,0,0,No
5429,Bogy Cap,Helmet,20,10,10.0,0,2,1,No
5430,Torch Cap,Helmet,20,10,0.0,0,3,0,Yes
5431,Chicken Hat,Helmet,20,10,100.0,0,0,1,No
5432,bRO 4th Anniversary Hat,Helmet,20,10,10.0,0,0,0,No
5433,Golden Laurel,Headgear,20,10,10.0,0,0,0,No
5435,Red Minstrel Hat,Helmet,20,10,10.0,0,1,1,No
5436,Bride's Corolla,Headgear,20,10,20.0,0,1,0,No
5437,Fairy Flower,Headgear,20,10,20.0,0,1,1,No
5438,Cute Green Ribbon,Headgear,500,250,10.0,0,1,0,Yes
5439,Cute Red Ribbon,Headgear,500,250,10.0,0,1,0,Yes
5440,Cute Blue Ribbon,Headgear,500,250,10.0,0,1,0,Yes
5441,Cute White Ribbon,Headgear,500,250,10.0,0,1,0,Yes
5442,Necktie,Headgear,20,10,10.0,0,3,1,No
5443,Statue Of Baby Angel,Headgear,20,10,60.0,0,3,1,No
5444,Hair Brush,Headgear,20,10,10.0,0,0,0,No
5445,Candy Cane In Mouth,Other Armor,20,10,10.0,0,0,0,Yes
5446,Catfoot Hairpin,Headgear,20,10,20.0,0,0,1,No
5447,Frog Hat,Helmet,20,10,50.0,0,3,0,No
5448,Soloplay Box1,Headgear,0,0,30.0,0,0,1,No
5449,Soloplay Box2,Headgear,0,0,30.0,0,0,1,No
5450,Solar Hat,Helmet,20,10,100.0,0,0,0,No
5451,RWC 2008 Dragon Helm Gold,Headgear,20,10,250.0,0,7,1,Yes
5452,RWC 2008 Dragon Helm Silver,Headgear,20,10,250.0,0,5,1,Yes
5453,RWC 2008 Dragon Helm Copper,Headgear,20,10,250.0,0,0,1,Yes
5454,Puppy Hat,Helmet,20,10,50.0,0,3,1,No
5455,Decorative Geographer,Other Armor,20,10,50.0,0,1,1,No
5456,Summer Hat,Helmet,20,10,20.0,0,0,1,No
5457,Moon Rabbit Hat,Helmet,20,10,30.0,0,2,1,No
5458,Pinwheel Hat,Helmet,20,10,20.0,0,2,0,No
5459,Drooping Bunny,Other Armor,0,0,10.0,0,1,0,No
5460,Evolved Dragon Skull Hat,Helmet,20,10,100.0,0,7,0,No
5461,Evolved Whisper Mask,Helmet,20,10,30.0,0,1,0,No
5462,Spiked Scarf,Other Armor,20,10,10.0,0,1,0,Yes
5463,Rainbow Scarf,Other Armor,20,10,10.0,0,1,0,Yes
5464,Zaha Doll Hat,Helmet,20,10,0.0,0,1,1,Yes
5469,Musketeer Hat,Helmet,20,10,30.0,0,4,1,No
5471,Hairband Of Reginleif,Other Armor,20,10,80.0,0,1,0,Yes
5476,Grand Peco Hairband,Headgear,20,10,80.0,0,2,0,No
5477,Costume Brazilian Flag Hat,Helmet,0,0,0.0,0,0,0,Yes
5478,Classic Hat,Helmet,20,10,50.0,0,3,0,No
5479,Shaman's Hair Decoration,Headgear,20,10,30.0,0,1,0,No
5480,Bijofnil Wings,Headgear,20,10,100.0,0,3,0,No
5481,Hermode Cap,Helmet,20,10,100.0,0,1,1,No
5482,Dark Knight Mask,Helmet,0,0,300.0,0,5,0,No
5483,Odin Mask,Helmet,20,10,10.0,0,1,0,Yes
5485,Tiger Face,Other Armor,20,10,100.0,0,3,0,No
5486,Anniversary Hat,Helmet,20,10,30.0,0,3,0,No
5487,Poring Cake Hat,Helmet,20,10,50.0,0,1,0,No
5488,Twin Santa Hat,Helmet,20,10,10.0,0,1,0,No
5489,Love Daddy Hat,Helmet,20,10,10.0,0,0,0,No
5490,Anubis Helm,Headgear,20,10,0.0,0,3,0,No
5491,Bandit Hat,Helmet,20,10,80.0,0,3,1,No
5492,Student Cap,Helmet,0,0,0.0,0,5,0,Yes
5493,Ulle's Cap,Helmet,0,0,0.0,0,3,0,Yes
